,Expected Annual Damage,Total Investment Costs,Expected Number of Deaths
408,2446266808.050649,0.0,3.7522424566854413
409,744747140.5820603,0.0,0.6810903248927004
410,1538364588.5198007,0.0,1.9349200116911343
411,422539765.40835226,0.0,0.4447611709432533
412,3041755299.675298,0.0,3.063298091033977
413,2578984323.2878876,0.0,3.7865341522216918
414,4775537980.799838,0.0,3.6207944417236804
415,3050687030.5440326,0.0,2.1960437644077517
416,592610739.1955612,0.0,0.7022792158089115
417,6230870905.837604,0.0,6.447534203974077
418,364365622.12880373,0.0,0.4047711064891567
419,322007497.13025284,0.0,0.39454722621377
420,1301502385.0122035,0.0,1.4292364648565363
421,1189280232.5208328,0.0,1.793663258797332
422,1230078159.3982944,0.0,1.6088524609721364
423,2526785743.9404583,0.0,2.1894203392339913
424,2873449517.6479297,0.0,2.565902081134226
425,5952183483.53599,0.0,5.7422682919286805
426,2818084182.3469915,0.0,2.8099705791048217
427,1395882271.2178497,0.0,1.1234050157369857
428,3336041215.2310743,0.0,2.466816077317211
429,2919206268.125113,0.0,2.2090400053403605
430,539439012.7445928,0.0,0.4891644862547527
431,2440311245.678626,0.0,2.325027550758574
432,483806955.1207454,0.0,0.4506136515753735
433,4516589033.006286,0.0,2.925595386371021
434,2612223892.739809,0.0,2.5318139268823683
435,1036385843.1933861,0.0,0.9938448690302424
436,4288574497.871233,0.0,5.023785675655363
437,1971199260.2472563,0.0,2.604879446173251
438,2751992614.2183595,0.0,4.1636403408802956
439,690313716.4970199,0.0,0.7568899121572661
440,4066586962.798341,0.0,3.038816422739472
441,573790100.3882724,0.0,0.6570550661377921
442,1983852588.175841,0.0,3.121893615726345
443,3369561650.3427486,0.0,3.2091312250022046
444,529849087.8066072,0.0,0.9709515474690877
445,4207829968.954993,0.0,5.7293429990329106
446,3785735871.073195,0.0,4.88500804217569
447,373137139.7786749,0.0,0.34549608044928526
448,2830605812.7395806,0.0,2.3223482716037016
449,142681219.21104023,0.0,0.20851531683491834
450,1108425541.9320498,0.0,0.9381857804609236
451,782946352.9003626,0.0,0.5551724109723583
452,647112759.5410776,0.0,0.748822908215563
453,1241548637.8183172,0.0,1.3086604135224413
454,621161305.2963045,0.0,0.7685789541513891
455,5321203105.359119,0.0,5.557659289316573
456,2854098674.490939,0.0,2.391202951716899
457,539932414.6025394,0.0,0.588480431111276
458,5625873349.748733,0.0,5.690873078419507
459,1032951464.5739542,0.0,1.0802496771203196
460,4119545811.2013216,0.0,2.3259578570183437
461,2272017197.94306,0.0,2.5904777380615998
462,4281616104.2594347,0.0,3.1103938818689625
463,1160866049.9923668,0.0,1.357040883386473
464,2628393909.190149,0.0,4.863313858002218
465,637347764.9895595,0.0,0.7745788235581145
466,345011542.1422752,0.0,0.38931736132339967
467,3478138277.5715947,0.0,2.573408593955161
468,385778739.19399786,0.0,0.3826827966807079
469,4220138081.594849,0.0,4.368416303099059
470,4925744407.841068,0.0,3.53781120244218
471,725393539.0906202,0.0,0.919967526559678
472,169791603.00529993,0.0,0.19825162436244673
473,197714732.64931303,0.0,0.3281574359684064
474,256060081.73325014,0.0,0.2382670184530418
475,1345716186.6508763,0.0,1.7828068441768166
476,1256662409.6233687,0.0,1.7144155272267425
477,1479055009.2449813,0.0,2.078650167982168
478,3465265204.6999545,0.0,2.1175900125340514
479,3921904758.923923,0.0,2.436927150656626
480,781605272.077097,0.0,0.9789770847738831
481,767035471.1450977,0.0,1.053252962730129
482,651568781.1588665,0.0,0.6366354516408272
483,261588224.48185208,0.0,0.22882452575285125
484,2779975397.656331,0.0,5.091758153494827
485,4226141533.0258565,0.0,4.828861714386725
486,201448041.78792948,0.0,0.18223898459673374
487,2567665922.2819786,0.0,3.5989491319335007
488,689398159.6173412,0.0,0.6713792277733436
489,164945803.9379563,0.0,0.3150651992622889
490,2857256706.18477,0.0,2.0113487402675694
491,219508029.0432959,0.0,0.25568279909945196
492,2731759949.0873327,0.0,2.1618713787843014
493,872444544.1408058,0.0,1.0476287304368077
494,2893158123.439094,0.0,2.169991864916865
495,465331177.84657294,0.0,0.4270011723480768
496,2727314092.785905,0.0,2.370423605742549
497,2146706270.3442252,0.0,2.08776070952137
498,3784652861.5131083,0.0,2.7296370876799227
499,1766693670.1905096,0.0,2.4180238405936625
500,4209275110.221015,0.0,2.8513855377247737
501,2745709848.7965045,0.0,2.403101529888543
502,737398788.992235,0.0,0.8065741639269586
503,4917215054.096158,0.0,6.625239680033831
504,5304139455.601133,0.0,3.9011492359790614
505,3451870259.6948075,0.0,2.607268137847198
506,1786517838.6622043,0.0,2.6975127934863927
507,3593762309.2075057,0.0,2.600976237573379
508,196390748.7294035,0.0,0.3374287437492547
509,1807492818.65183,0.0,1.6338343645843167
510,3027893722.114714,0.0,2.4625289712956286
511,207308076.40076184,0.0,0.298855790615997
512,505006546.44201714,0.0,0.9073189508373847
513,1983956776.0942008,0.0,2.9349528320228813
514,4903718302.74052,0.0,3.8871506207293347
515,2518676303.630438,0.0,4.816416630808205
516,1999858315.754995,0.0,1.416151199612991
517,1831347403.050178,0.0,1.5959061066197184
518,584269251.0862836,0.0,0.559482329567703
519,887719942.3356923,0.0,0.8512054567874321
520,5492862579.639847,0.0,6.399557941945664
521,351521479.54656726,0.0,0.37608878819626207
522,737782296.0141969,0.0,0.992015689030291
523,5643176354.366912,0.0,5.92250609231312
524,813083213.9960563,0.0,0.5479086654112252
525,1471338468.9937735,0.0,2.5243658598162115
526,2702518624.866172,0.0,2.2124850397652023
527,516051335.1005922,0.0,0.5850292215088766
528,280313750.8217397,0.0,0.2399937801520583
529,3445505920.600433,0.0,3.069389945268604
530,4372944410.83687,0.0,4.089333624337806
531,1098546129.2854571,0.0,1.0055314648502158
532,1898295725.1871116,0.0,2.6558797287269917
533,1644357139.267616,0.0,1.2620581515411915
534,126704688.80909319,0.0,0.18421052042858865
535,807489885.8553237,0.0,0.6005466633171896
536,3937756025.716061,0.0,2.7838093078287973
537,4013015392.5181932,0.0,2.6880477802565457
538,219592458.93072006,0.0,0.29941265663082084
539,3233330989.1792607,0.0,4.623267607642535
540,3060195618.385565,0.0,2.288504146171935
541,5596058903.973179,0.0,6.539473411729205
542,4219896602.9011803,0.0,4.421978302142925
543,3038349401.917386,0.0,2.438504359855483
544,3887256687.3588834,0.0,3.529283297422669
545,3505058628.9041524,0.0,2.1183321176999317
546,1892461784.3937643,0.0,1.5935902847310357
547,210355391.44498336,0.0,0.2598886739281841
548,504836522.43921757,0.0,0.43028375635170324
549,297776509.8005194,0.0,0.3059853442486574
550,886411261.0618231,0.0,0.8199416440509733
