,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
7259,0.0,0.0,66168689.97759004,0.057927619471228736,1034595.0375190768,0.0017752314408367314,32433770.17296496,0.013972387718673608,116279794.60185649,0.09875236028670528,710400000.0,0.0
7260,1986227457.3145297,1.6439950508317782,193460406.3526505,0.2251948360079969,92530305.18892336,0.2133307905561992,6033662.660643326,0.0042655749454009,162397333.37398311,0.19059992032222872,710400000.0,0.0
7261,392931852.9623668,0.2806510161143913,9420538.206617974,0.010401908427414511,1719682428.443338,3.1305436609500967,24208432.869678244,0.013028033243276184,183786223.86200324,0.18575523216632522,710400000.0,0.0
7262,252103011.32347676,0.20325208693691604,49769259.268089294,0.05890945134699106,41146601.97901861,0.09373287675132139,4107719.0780137535,0.0028428669786871134,72694668.91746227,0.0841162394744416,710400000.0,0.0
7263,0.0,0.0,31847667.28341997,0.02633693181907585,85140965.31614287,0.1305598658056215,49523199.08125159,0.019588984056685396,30049022.595242485,0.023985088674110262,710400000.0,0.0
7264,391426439.8324543,0.2806510161143913,2214514.9684691774,0.0024726774999503875,65594513.78718982,0.13210494087282706,63406046.78731997,0.03146232021017867,213015827.84049863,0.2145138902948489,710400000.0,0.0
7265,0.0,0.0,410384664.4102439,0.44987147240970493,208514320.64111558,0.4529515194189479,30105897.628163256,0.017815353826912208,162765108.4603201,0.1856882157629884,710400000.0,0.0
7266,0.0,0.0,26861791.532766204,0.02579782512138642,1651399738.65909,2.7019040121670344,9042890.952867988,0.004538074653110373,69290013.56691092,0.06361776021216073,710400000.0,0.0
7267,0.0,0.0,353799045.8007408,0.30746836063219163,52593324.971076146,0.0936042178929335,3148573.472923547,0.0017548767096016412,126886750.21878672,0.11429368038329026,710400000.0,0.0
7268,0.0,0.0,18509044.15118536,0.017842660923912543,52832826.95734471,0.09437352987335015,3217733.8455368355,0.0018154345563487786,27542118.686671525,0.025344631721426838,710400000.0,0.0
7269,0.0,0.0,25848543.50970751,0.026432736827741915,18566106.61335941,0.03580488281465491,8837288.67547566,0.004743942914992888,56380845.58607599,0.05503979388250825,710400000.0,0.0
7270,0.0,0.0,30350181.207622696,0.026086371015990262,1091129.30172038,0.0017904220689231784,5531814.0085661225,0.002642697153255943,64049193.048050426,0.05273964402538931,710400000.0,0.0
7271,0.0,0.0,44826955.85570267,0.042068237779902755,1946377032.1147754,3.1242084050167103,7593148.496258903,0.003976221874200434,125155352.34296633,0.11260870502286792,710400000.0,0.0
7272,0.0,0.0,179946188.23558497,0.1726507896234979,79653120.9361961,0.15129627624243605,15271491.725628007,0.00810440883275872,245328990.95516828,0.23337674211481735,710400000.0,0.0
7273,61144871.12397052,0.03675031947440275,16236561.521209199,0.014901701965629741,599366884.9596667,0.939315231976497,822126.7081034712,0.0004519579013331419,132990046.11926416,0.11422950678970725,710400000.0,0.0
7274,0.0,0.0,27727667.586548463,0.026369357231088707,9015296.017438855,0.016254301905524737,15683226.850302564,0.007568308790143792,121945744.45635077,0.1094886106465586,710400000.0,0.0
7275,0.0,0.0,8217474.174721973,0.010099132390407273,15466391.803812988,0.03530251329248538,54969266.18928698,0.029385085665936915,88908287.40949535,0.1015089869137726,710400000.0,0.0
7276,0.0,0.0,29245155.780854758,0.026666026659408114,55323527.23704533,0.09413041281012986,3356345.3022176553,0.0018004745952754134,68605635.59491955,0.059777823672548455,710400000.0,0.0
7277,0.0,0.0,23915239.212079003,0.025406788361063574,45575851.933610916,0.09120612638524792,29776010.522719152,0.014907233550035965,58984231.681828976,0.060095690284189755,710400000.0,0.0
7278,0.0,0.0,36273505.995783456,0.041972795229628046,806702.580220253,0.001804700355335102,1476760.6139134234,0.0010282941805973978,102794096.16135809,0.11429368038329026,710400000.0,0.0
7279,0.0,0.0,22939265.413250014,0.026178556835229284,16546824.296518289,0.035759067248638,9561668.891903564,0.005717025689842075,124228861.22119507,0.1331519142780943,710400000.0,0.0
7280,133495459.12488274,0.11803416025370306,681570812.3881843,0.7889329264621798,53227875.32925836,0.13226856653714633,546298.3068231109,0.0004365346210432852,26665351.455269173,0.03425945879609518,710400000.0,0.0
7281,0.0,0.0,934525755.5235358,0.7860769757305981,118017756.33221966,0.21034172838856557,41930349.812825084,0.01940349130812207,154228954.64108288,0.14073847741782852,710400000.0,0.0
7282,74217948.2511066,0.046777676677998724,253141280.9812764,0.22397265526984478,4727353.795213735,0.008574257775870644,56396796.259501785,0.025524713093174153,165021487.29291683,0.14812359541402018,710400000.0,0.0
7283,0.0,0.0,25088136.836308353,0.02668079769821594,1214112186.769723,2.1785813685583464,90873528.29621834,0.04306819060283163,6465607.161608236,0.0066551499938422975,710400000.0,0.0
7284,0.0,0.0,274923784.02713,0.21460412369823365,2159785523.1001663,3.0888735575934403,0.0,0.0,24593950.757173896,0.01995756474347103,710400000.0,0.0
7285,0.0,0.0,29692073.619082212,0.04184194086121126,1291390867.0932899,3.1189599820476612,106421.84180542265,9.08504020068941e-05,50903332.950521395,0.06937475338770106,710400000.0,0.0
7286,0.0,0.0,174806317.07121563,0.14926949243368481,4926914.40545226,0.008481129639735425,102207713.13938475,0.04105036602968655,86835721.24574065,0.07503024700962788,710400000.0,0.0
7287,0.0,0.0,19892020.20181145,0.0266974343490768,8127623.944434235,0.02061745623306136,2257012.847182432,0.0017703567473364309,4898580.102373579,0.006346266209694615,710400000.0,0.0
7288,137725527.4105131,0.0868048813437762,165136841.18283057,0.14711454098315113,52410978.788137555,0.09301849789409976,37472393.24423851,0.017101630320721897,25148475.682548955,0.023015167454478503,710400000.0,0.0
7289,0.0,0.0,22744763.019842558,0.025746534442853714,28677416.785310157,0.06137284419661632,30621381.167544905,0.016722962416638235,97451022.84653084,0.10502798032650264,710400000.0,0.0
7290,0.0,0.0,232396041.5002522,0.21928845058490845,18451643.695768036,0.03540999537150816,10574338.203822356,0.005597173610733454,278452506.7395886,0.26182685191726984,710400000.0,0.0
7291,2166008916.4148016,1.6439950508317782,2050308.6563439397,0.0023801474891975124,0.0,0.0,1304684.941798242,0.0008078706567370844,65925062.81464902,0.07089383670030529,710400000.0,0.0
7292,2292894352.418701,1.6439950508317782,740990198.3387274,0.7010374345184899,17626822.099956896,0.03616350274504025,3949417.432800726,0.002460742146722001,112556984.34388007,0.11541989424956779,710400000.0,0.0
7293,0.0,0.0,62403809.74709071,0.05896904501666436,206877832.36022195,0.35870842012264753,3052566.3249702915,0.0017261372830102294,15250616.49909525,0.014322125497356362,710400000.0,0.0
7294,0.0,0.0,78048881.31864539,0.059653971182265036,2374029291.3087163,3.130391814970241,972811.6739723079,0.0004646967404824716,56025556.13376284,0.04219611146994362,710400000.0,0.0
7295,0.0,0.0,49563166.58660975,0.058423200252196,40917052.152790956,0.09278969015325775,5656094.338387433,0.0036627003065234946,11211731.70004613,0.01313034873840118,710400000.0,0.0
7296,0.0,0.0,746516226.6150264,0.7873949293870737,1522615648.5353167,3.1275861003835335,12863371.050861735,0.008144993118909868,248376823.13878086,0.2798829263302735,710400000.0,0.0
7297,0.0,0.0,125474416.24986184,0.1287210063656638,882480472.9943635,1.6266106125107416,14379761.165407129,0.008070602395878666,82684164.70817074,0.08515975554664423,710400000.0,0.0
7298,0.0,0.0,49963160.695233546,0.05936693863161634,67005013.93430816,0.15181348864049252,30189322.77702643,0.017890800023837937,21560978.10064222,0.02538158840507278,710400000.0,0.0
7299,0.0,0.0,80862681.80065277,0.07813952603670257,199224709.7141921,0.35610779770863743,15134840.827119006,0.007772578156108199,87500005.59902631,0.08344814380210169,710400000.0,0.0
7300,0.0,0.0,79307385.25303048,0.07794238666444092,64321846.61459201,0.12147405195079863,2780992.6589620677,0.0016132786704732476,70330862.02336495,0.06830169809693523,710400000.0,0.0
7301,0.0,0.0,28895687.994873717,0.02605134638649754,4924768.478899605,0.008474556397895263,75296107.74505155,0.031274713054062375,399679642.2976217,0.33199969848518746,710400000.0,0.0
7302,0.0,0.0,29000257.65384274,0.026235274373830633,20832251.55755803,0.03556517186547066,65200590.90283765,0.02719765864738692,126053707.41276686,0.10779881792935962,710400000.0,0.0
7303,0.0,0.0,735382868.1613433,0.7694065722367969,0.0,0.0,0.0,0.0,17203877.126605537,0.01995756474347103,710400000.0,0.0
7304,0.0,0.0,27720292.279517293,0.02635575372516167,1944793343.98143,3.1201799080914725,753574.2664579402,0.0004253260426841677,42193935.06335835,0.0385029146438147,710400000.0,0.0
7305,0.0,0.0,87149591.49856156,0.10391297571862723,22222927.94484502,0.05221388505405313,3876137.5650853617,0.002699102502217822,46089024.61365861,0.05501166006329157,710400000.0,0.0
7306,54289554.64257397,0.03675031947440275,9797153.462085096,0.010119206285988091,8350876.061877666,0.016105801976796476,6935436.260770299,0.003849867349609102,37942605.96518424,0.037099035008431404,710400000.0,0.0
7307,0.0,0.0,56323825.76281406,0.05966636291315159,142096656.00346714,0.280532723343366,2802078.208256675,0.0017890694293515226,24377172.58250305,0.02552873200410445,710400000.0,0.0
7308,0.0,0.0,38655180.796765596,0.034819368619535454,20968594.043050908,0.03598280597746992,101507657.93679345,0.040678485537387635,130225124.43422413,0.11166354083395374,710400000.0,0.0
7309,0.0,0.0,31109663.44569494,0.02657080354960961,2175137520.0411367,3.12413086364399,17940681.114218652,0.007837396116900194,104537503.20750755,0.08465284215268197,710400000.0,0.0
7310,64178432.06400417,0.03675031947440275,40377176.08784872,0.03449126756049403,1095157.108083135,0.0018021765719548441,0.0,0.0,7122600.359993937,0.005956177349214602,710400000.0,0.0
7311,0.0,0.0,101678797.40432838,0.10506849736214932,46604578.71233793,0.09431274443596141,6908353.882764477,0.004182546937151879,57407841.45456901,0.05942107444077891,710400000.0,0.0
7312,0.0,0.0,735382868.1613433,0.7694065722367969,8726359.92674173,0.019848561075736938,0.0,0.0,28216078.784858048,0.03256563601292232,710400000.0,0.0
7313,2608379643.298872,1.6439950508317782,18171654.145289693,0.01722035639807634,4641469.924541907,0.008298387451528944,7137399.354756543,0.0035771611747944226,23540992.48710702,0.021450784354303323,710400000.0,0.0
7314,0.0,0.0,11607903.575891253,0.010163098397573001,1099682371.3345578,1.614253852108766,8209112.721253847,0.003858126734083308,1165696379.2446303,0.8655864737432912,710400000.0,0.0
7315,0.0,0.0,9417269.115145452,0.010470779701481376,1714309667.5351558,3.1341520539325405,10844837.423112106,0.006421241030073015,59213184.64073593,0.061663250865600566,710400000.0,0.0
7316,0.0,0.0,486802254.7709645,0.4471847450971919,8417633.039309965,0.016336107936885273,69061483.3100407,0.03265548035466359,263073256.54701644,0.2497682763469404,710400000.0,0.0
7317,0.0,0.0,31122493.944419436,0.026591979338224637,134455297.89844677,0.2101255512260401,18082042.72623219,0.007932525200885093,87624585.53823715,0.07109389580107038,710400000.0,0.0
7318,0.0,0.0,40030823.463801555,0.03391086203214111,128987212.76903442,0.20183620543477865,3211650.079164577,0.0015528963628534415,12163701.75599803,0.010098658861190251,710400000.0,0.0
7319,2166008916.4148016,1.6439950508317782,8777941.574612409,0.01020826085984279,54760019.36252803,0.11622509778155532,13150132.279568328,0.00767862226254335,163611431.58436972,0.17484776640793204,710400000.0,0.0
7320,0.0,0.0,135719526.76053002,0.1687509960782799,217394129.7073979,0.5082276930289182,0.0,0.0,721866177.3760533,0.8208291419741004,710400000.0,0.0
7321,1859342021.3106303,1.6439950508317782,136152169.33214462,0.1695737808580287,14146893.701932805,0.035501290687700485,38428653.07780464,0.024011698501910945,108725448.06710754,0.13598916738459965,710400000.0,0.0
7322,0.0,0.0,12914199.081137754,0.010263599926590063,63937685.50769065,0.09325175742801409,51587544.94816429,0.019121366292551456,369073418.4844668,0.26559108052760955,710400000.0,0.0
7323,0.0,0.0,66831730.837474614,0.059035417721437417,9471632.783730265,0.016308779275811588,147784525.7563971,0.053271651299199585,64282645.95066831,0.055765903800010286,710400000.0,0.0
7324,2428598184.1986003,1.6439950508317782,41234188.268660136,0.04107161585130467,52690694.607344136,0.0998444631144382,0.0,0.0,64624159.89629119,0.06233842005477866,710400000.0,0.0
7325,0.0,0.0,10959624.211683575,0.009987908865815827,0.0,0.0,35243782.74418951,0.015226199594615134,57956414.85612701,0.04989488991030317,710400000.0,0.0
7326,0.0,0.0,3745138.672378431,0.004658439634010229,92618459.21867225,0.20520912351881893,11943330.756948873,0.007295908343706119,295616281.6063635,0.32910391362317887,710400000.0,0.0
7327,0.0,0.0,376782.6648649523,0.0005165519689977597,83061488.21865399,0.20010747303513723,5250731.323036529,0.003777321336603077,4455739.196390501,0.005741683222043714,710400000.0,0.0
7328,0.0,0.0,25125402.416845396,0.026757227061031008,47582144.05181627,0.09461666444904764,731824.9776259866,0.000478013243881833,25683919.127701007,0.026334241811806672,710400000.0,0.0
7329,0.0,0.0,87081896.41049854,0.10378170749054368,39995546.41300495,0.09337985200527762,28916028.16870779,0.017436673639210767,70863067.65113698,0.08418543135606653,710400000.0,0.0
7330,0.0,0.0,3722408.6284166714,0.004604810807009679,40847896.941697955,0.09250554152478314,2278368.372943862,0.0015498430625558522,145020085.85229993,0.1636884758459105,710400000.0,0.0
7331,0.0,0.0,73469676.83342674,0.05939170203475477,2237370959.8204966,3.1251327978523626,8844870.973265491,0.0040660740646422085,30110852.966487963,0.02403744375102227,710400000.0,0.0
7332,33717662.76911954,0.024175414213731365,266787063.42097968,0.2649042723611085,1710812747.9322166,3.1237766755784855,6759805.920259308,0.004060943458691029,138235050.4095309,0.1405770323369167,710400000.0,0.0
7333,0.0,0.0,27849514.590440333,0.02659409993435936,120833243.84642242,0.21152383428606913,3212854.9733341183,0.0018111625435763329,165580980.96690777,0.1486672693767629,710400000.0,0.0
7334,0.0,0.0,352089740.6164716,0.30526330719568273,119463043.5913044,0.2077893955970871,37947746.04659009,0.017419061532352512,689383387.050019,0.5857230407713803,710400000.0,0.0
7335,15584905.658614276,0.01377987883712848,137804779.02278608,0.1727227183071452,1208415275.5645192,2.7265874362670846,8538867.602967318,0.006107553243009396,61657578.46154891,0.07862020688125915,710400000.0,0.0
7336,0.0,0.0,31353060.70640266,0.04051282478667837,1378318123.2866988,3.0914588004867047,0.0,0.0,0.0,0.0,710400000.0,0.0
7337,0.0,0.0,17785209.92366041,0.014885518496818344,301643167.72798526,0.4418526653216577,876861.9828703057,0.0004335285557455248,42194919.636965305,0.03358361402148252,710400000.0,0.0
7338,0.0,0.0,957541385.3577311,0.7906920464177225,121444922.65407664,0.21298200954689311,16395757.76165096,0.008099582443133354,164021622.84054813,0.14715201889386953,710400000.0,0.0
7339,0.0,0.0,486960318.4620999,0.4474005574743434,113074382.93944514,0.21298200954689311,8939957.9346903,0.005005806575519498,120778076.52757543,0.11704989057751233,710400000.0,0.0
7340,0.0,0.0,9819309.933290381,0.010163098397573001,18528831.713060483,0.03567628754220921,1304951.07827403,0.0007765397287278421,55211027.912792526,0.05381706551332003,710400000.0,0.0
7341,54289554.64257397,0.03675031947440275,80209180.57790896,0.07951090594551694,49304208.99433892,0.09476289496231002,1773661.2366610991,0.0011001639995859216,26849954.545824222,0.026605351080222626,710400000.0,0.0
7342,100241084.41930684,0.06024858355496495,121158988.84438406,0.10553665231787487,21090285.492645726,0.036355562131252156,60114071.88842182,0.026109525175317908,70498539.27831088,0.061534519507870936,710400000.0,0.0
7343,0.0,0.0,54625910.24754788,0.042092252418111466,104186864.50429244,0.1512087924923541,5457950.551612802,0.0024496747020477747,116252466.13226473,0.0864887172078195,710400000.0,0.0
7344,0.0,0.0,33985825.86919389,0.041707378342226493,40026605.07186194,0.09351086606240212,73967985.95668155,0.04086690333963346,91942816.48894511,0.10831959962809823,710400000.0,0.0
7345,0.0,0.0,64732854.37255007,0.05889828776614993,75877047.51614112,0.1320931052915928,7808939.577820622,0.004051546459597592,280230560.4597447,0.24301002876102407,710400000.0,0.0
7346,0.0,0.0,140634735.89086473,0.12987294599207266,158369999.26287916,0.280532723343366,1451102.4431653142,0.0008462267269040617,27168920.877546117,0.02552873200410445,710400000.0,0.0
7347,0.0,0.0,36233637.76039925,0.04188202449264148,16194801.749905013,0.035965511428732166,9571755.089333266,0.005964305997629816,5332608.4280271605,0.006064504886862361,710400000.0,0.0
7348,0.0,0.0,11051942.623796083,0.010150288086529076,2033095691.8142185,3.104824105037613,34604344.773159295,0.014841647144008787,59783985.39017152,0.051590953779840465,710400000.0,0.0
7349,0.0,0.0,264763618.41739458,0.22309749318389846,20971151.606291726,0.03599064011404956,813065.6894153132,0.00044439198546870884,66877989.799519755,0.058174494247855396,710400000.0,0.0
7350,0.0,0.0,16266622.959173728,0.017834814050332236,99119347.76342216,0.19852001630973604,6978912.37299867,0.004279193847226031,356110364.706118,0.3551925224852127,710400000.0,0.0
7351,2428598184.1986003,1.6439950508317782,9822366.732372558,0.01016915393616326,48732251.63441469,0.09278969015325775,2736043.5859728395,0.0015710070423058326,37601879.419237524,0.03674289744667342,710400000.0,0.0
7352,0.0,0.0,30183179.89050965,0.02580651609079289,285129455.83588594,0.4330769067586469,3184633.022731606,0.001531403540823075,0.0,0.0,710400000.0,0.0
7353,0.0,0.0,120470339.60311602,0.1045556182223173,73529102.0074051,0.12435924200691972,17077051.144525588,0.008013783366453326,134063209.74435268,0.1152254486790669,710400000.0,0.0
7354,0.0,0.0,39531894.38879745,0.04201648116246444,46399914.21638501,0.09356774564918668,1231609.6570326919,0.0007714171340211138,71230410.54878548,0.07299941312743247,710400000.0,0.0
7355,0.0,0.0,42815675.3374736,0.03636962622429249,21866723.16349019,0.03556787941401467,10821968.83310336,0.004832340538589242,44451086.02703388,0.03674289744667342,710400000.0,0.0
7356,0.0,0.0,37224483.91614721,0.042068237779902755,43692806.78763747,0.09367809506964903,13241589.835929368,0.0077584411804760955,51949305.48533715,0.05699057986309486,710400000.0,0.0
7357,0.0,0.0,8852492.051762024,0.010373849955826034,58365993.72113854,0.12489913877703177,1240683.2150057256,0.0008575510090877384,32357995.14227555,0.035776713587080386,710400000.0,0.0
7358,0.0,0.0,112752733.87376678,0.10485974566038075,83878245.11477485,0.1515045927343992,161943.10508953524,9.528703208183266e-05,25932967.08328052,0.024301019695918274,710400000.0,0.0
7359,1986227457.3145297,1.6439950508317782,20986146.42576355,0.026059550631204322,266341231.44090563,0.5777728801429105,52982156.23442929,0.030014846567351892,26508472.095224425,0.03173334588045933,710400000.0,0.0
7360,0.0,0.0,3637370.39897192,0.0046327223894461755,26256186.78092656,0.06120002804665417,5609052.345003856,0.003777321336603077,4759808.272533443,0.005741683222043714,710400000.0,0.0
7361,0.0,0.0,99674119.00312383,0.10235863964257211,17442392.603759177,0.035489579380051484,8122639.371780561,0.00454610397040788,100623126.9525517,0.10222662905190573,710400000.0,0.0
7362,0.0,0.0,6161081.558254051,0.0059111737022595374,71408024.32293163,0.12469076248432866,44747229.048292525,0.020203619775824258,132297405.47548771,0.11741973708310377,710400000.0,0.0
7363,0.0,0.0,124865574.05880718,0.1277402922973685,30510846.075582784,0.06193374021934289,6511721.439221155,0.0038138282610364485,51820238.74383616,0.0534785848984981,710400000.0,0.0
7364,9155353.57673921,0.006197548885074618,9898350.691103004,0.010319678645822993,1576346836.236371,2.7209410474003546,726229.6986345393,0.00044845621777810747,59036357.62792719,0.05781541437657955,710400000.0,0.0
7365,0.0,0.0,251357703.42961273,0.22161093114459948,19951229.33658746,0.03583935684052243,7475673.241456998,0.003873358800910575,196656908.75335103,0.17448989511016283,710400000.0,0.0
7366,4764053.365385823,0.0032249386520797523,889797571.1894268,0.7883351525627484,4395292.995145873,0.008552764980714847,7271377.364458496,0.004165797723182358,193097526.34892157,0.18490046348558453,710400000.0,0.0
7367,0.0,0.0,93711923.97529167,0.077881883792758,130950420.85404459,0.2065023613576049,60498913.15090579,0.02463530962511734,1189280066.5495558,0.8862571796210637,710400000.0,0.0
7368,0.0,0.0,34427351.28828007,0.0368578605071958,46250334.73024251,0.09367075230086452,85492359.40024963,0.040932786301003346,5907220.2350935135,0.0061983732558757165,710400000.0,0.0
7369,0.0,0.0,1006442899.498415,0.7934817158213251,1055147005.9563096,1.6325080805766015,28588613.414987184,0.01290195737398191,554587460.3784629,0.45836763740662484,710400000.0,0.0
7370,0.0,0.0,57477196.75395741,0.05936693863161634,63198628.10243821,0.12485693426340667,14910258.709718699,0.008241617084103944,58255804.5981465,0.05914903554750227,710400000.0,0.0
7371,0.0,0.0,9386921.943755863,0.010331643297147971,4155930.1956193233,0.008517366116171952,37358264.1764068,0.019115126882540853,79717976.68841508,0.08153778895754679,710400000.0,0.0
7372,0.0,0.0,4235613.591677669,0.004709613509917478,7950945.763133642,0.016349512804066095,1300628.2104225887,0.0008448661737325601,217910188.8258626,0.2199124034545476,710400000.0,0.0
7373,0.0,0.0,14406428.353944682,0.014882376579453923,111685676.66942123,0.20905374782739022,4742923.268394638,0.0027023902210308744,39256200.10400445,0.03847204283334023,710400000.0,0.0
7374,0.0,0.0,63705694.52761113,0.05898783398853635,120907189.99025792,0.21149166895541557,15968239.417864555,0.007774591921493079,6382162.504817303,0.005869584167706364,710400000.0,0.0
7375,0.0,0.0,260956926.413494,0.21830051758754715,0.0,0.0,56955102.22608951,0.02424740688317556,259308268.38321,0.2176731809030072,710400000.0,0.0
7376,0.0,0.0,159446983.85539603,0.1286277941214779,1892876173.9392133,2.7227381788467424,3445947.0515046297,0.0016978349762250668,140257616.17227402,0.11294637218627665,710400000.0,0.0
7377,0.0,0.0,372545883.1796391,0.309361425635118,89791774.08817115,0.15154315699821924,3287012.954885617,0.001742582351075167,132863395.75551137,0.11411196981807009,710400000.0,0.0
7378,19292833.49846439,0.01377987883712848,13651721.32150905,0.014878147105877973,17612929.78869065,0.035866163226777444,87372329.16544425,0.04191833332891485,23422427.488253742,0.024372395251003882,710400000.0,0.0
7379,140052878.21824473,0.0868048813437762,117192172.2890572,0.1050967175288041,162727715.94228,0.2763932414095208,5352935.6887143515,0.0028512057966899778,316359134.5950686,0.2734760596841462,710400000.0,0.0
7380,114367830.29475635,0.0868048813437762,2070458.949214179,0.002424904664573924,43337801.96229543,0.09230488115810537,77160517.83093873,0.038534158113115745,20475714.731010713,0.022537388522668317,710400000.0,0.0
7381,0.0,0.0,33755809.2510697,0.02633426095834615,0.0,0.0,12030124.274927832,0.005068298395467715,8194332.737866537,0.006204555533751588,710400000.0,0.0
7382,5116721.201025852,0.0032249386520797523,63966445.37069473,0.05946878015448981,52731353.696403354,0.09404758437055755,55357959.944099486,0.024873819868081723,101406636.80021942,0.0915956949033868,710400000.0,0.0
7383,0.0,0.0,787944375.7278203,0.779717830416776,3895660.129653545,0.008458393284212473,6128861.1916492125,0.003790091599669215,97072361.38081771,0.10458504427711351,710400000.0,0.0
7384,4764053.365385823,0.0032249386520797523,9834522.969976466,0.010193235520835293,194886184.04999793,0.35388521927064565,6955956.322219191,0.003869165109270306,0.0,0.0,710400000.0,0.0
7385,0.0,0.0,23098096.298338898,0.026531346833116278,1406467354.5059886,2.722661280769538,53160112.4154243,0.028256861163442594,51949305.485337146,0.05699057986309486,710400000.0,0.0
7386,0.0,0.0,0.0,0.0,58529584.57860589,0.09289390955500561,60048852.001328945,0.02390855084411664,28218070.722556762,0.023113474303080334,710400000.0,0.0
7387,237432025.3186487,0.16072525997610798,236148091.9100479,0.22462351822245732,1814419139.8149254,3.130391814970241,15459075.943750307,0.00826026940626162,1044872712.2346828,0.926530838318443,710400000.0,0.0
7388,0.0,0.0,253515152.3941555,0.2244711587281899,85726098.87509605,0.15186324571786675,784856.4435570362,0.0004527171803415125,15704185.049153082,0.01445632385310236,710400000.0,0.0
7389,1078870.1011476617,0.0006799842620048798,4764788.508280173,0.004610723990903959,19857996.84429838,0.035539881773949664,7448844.719432086,0.003849867349609102,11645727.643101757,0.010677279690576007,710400000.0,0.0
7390,523271147.1224419,0.3751830847351977,840363444.1704117,0.7887433114185043,106173137.56732774,0.21125159789313502,23772671.846673794,0.012740965740059135,216242795.71540484,0.21807318490641786,710400000.0,0.0
7391,0.0,0.0,49249716.49933906,0.05776855068626045,1316347190.614419,2.6974258358752947,2313648.1380462945,0.0015893584333596272,89653495.7855129,0.10243397157226997,710400000.0,0.0
7392,0.0,0.0,997752904.529227,0.7830493390830785,0.0,0.0,16323791.829845164,0.0074883032593073395,63317539.92072055,0.05487024399527245,710400000.0,0.0
7393,0.0,0.0,20599234.92551902,0.01770086388001818,58836143.05840472,0.09377502338808738,23006397.14773435,0.009821710571491728,69581111.8895424,0.05670057961871515,710400000.0,0.0
7394,0.0,0.0,9311261.838233542,0.010248349793693398,105077787.65205503,0.2079826238043438,37608762.023582175,0.01939408428324936,104764108.85776863,0.1068008467597572,710400000.0,0.0
7395,0.0,0.0,30699503.619056344,0.03501735731819905,16644552.680000689,0.03613709584478848,6417430.741057128,0.004094372129315868,168237237.94412583,0.18024770044947705,710400000.0,0.0
7396,0.0,0.0,151757001.22146797,0.10482325237728232,282116532.69137484,0.36581974530561956,14004744.191464243,0.005481048434615948,36417558.31234205,0.025412447857876913,710400000.0,0.0
7397,0.0,0.0,38441479.812410355,0.03288604183471783,392051522.70570046,0.5942425565192393,106916147.65216894,0.04086690333963346,66299750.31372786,0.05472953395765433,710400000.0,0.0
7398,0.0,0.0,27795219.61706567,0.026493954680881834,160714550.70624527,0.27805507832109433,3184584.1367721246,0.0017864081803008872,525351634.01378065,0.4549760991895282,710400000.0,0.0
7399,0.0,0.0,56028770.03245337,0.059047261840015054,4150155.4480471853,0.008554446383626443,2780502.765105222,0.0017675782829624158,23628634.35144154,0.024700031852597393,710400000.0,0.0
7400,0.0,0.0,8358209.614049032,0.010431180869557362,3705343.8441603133,0.008614088525975429,79135234.38665959,0.04317081136555059,75493657.77507198,0.08760061633022267,710400000.0,0.0
7401,0.0,0.0,112428142.85776658,0.10436745050265978,0.0,0.0,4956639.055106732,0.002671927361433897,118769960.7082068,0.10879174425473322,710400000.0,0.0
7402,0.0,0.0,22918839.96618238,0.026133188496295708,43464435.88560015,0.09279472088067212,79291937.9307401,0.039948690987259575,66712144.831947625,0.07262593752142465,710400000.0,0.0
7403,2113112893.318429,1.6439950508317782,8534185.756193455,0.010141346560097995,7268600.453888549,0.01611586870691724,3498885.196312179,0.002308488641757495,48055498.183266215,0.0538370295207273,710400000.0,0.0
7404,0.0,0.0,8012365.9434478,0.010118649923783344,15118180.40558571,0.03552606348112729,32276084.357684594,0.019145769187099305,66846493.14242013,0.07905215881638031,710400000.0,0.0
7405,0.0,0.0,151153141.37073016,0.10414441549174298,876501909.223779,1.0845164417833073,6625280.724215692,0.00264045172140243,33743188.77012744,0.023439107322763136,710400000.0,0.0
7406,0.0,0.0,37704960.743127495,0.04617749909113921,39989068.54469369,0.09335252655594371,1373061.3470636841,0.0010110175069181885,11853409.269387785,0.014322125497356362,710400000.0,0.0
7407,0.0,0.0,824607462.756234,0.6994384281948821,83874427.941443,0.15149207767377335,37723379.09209341,0.017810926105929874,205202420.10474345,0.18689734522275211,710400000.0,0.0
7408,0.0,0.0,15354394.124740563,0.0178080321078714,71104546.60038227,0.15154315699821924,6399389.786587346,0.004075348946888411,36446755.051903754,0.04015388299774833,710400000.0,0.0
7409,0.0,0.0,21809597.020646386,0.026683748577862147,786561682.210861,1.6323826158384491,115185771.7604833,0.05682543761200472,166296248.5986598,0.1900713084856417,710400000.0,0.0
7410,0.0,0.0,81624101.4014886,0.10399971903556528,37420747.70484791,0.09329072966134365,0.0,0.0,44247617.966898516,0.05651735520237611,710400000.0,0.0
7411,0.0,0.0,0.0,0.0,52220351.33529863,0.09240617736369366,4893023.510269591,0.002526388667037604,184185304.7590438,0.1624110555336717,710400000.0,0.0
